city,company,country,description,salary_converted_currency,salary_converted_max,salary_converted_min,salary_currency,salary_max,salary_min,salary_raw,title,url,year_posted
Bangsar,Papa Palheta (M) Sdn. Bhd.,MY,"Papa Palheta (M) Sdn. Bhd. is looking for a Web Developer to be part of our expanding Sales & Marketing department - you will be working closely with the Digital Marketing and Online/Ecommerce Operations team in Singapore to develop the front-end and back-end applications of our product. Reporting to the Head of Sales & Marketing located in Singapore, you will be working remotely from Kuala Lumpur.

Responsibilities

Develop overall architecture of Shopify-based website
Work closely with Product Managers, Digital Marketing and Online/Ecommerce Operations team to enhance UI/UX experience
Propose, develop and launch new features on the Shopify-based website
Lead and manage any special projects from conceptualisation to implementation
Maintain quality and ensure responsiveness of Shopify-based website
Ensure website is optimised for cross-browser/cross-platform compatibility
Provide consolidated sales reports from various data channels
Write code integrity and organization to ensure it’s scalable, maintainable, and reusable
Ensure data security across all platforms, in line with Singapore’s Personal Data Protection Act

Requirements

Possess a Bachelor’s Degree in Computer Science, Info Technology or related subjects

Have a minimum 2-3 years of experience in web development
Experience in developing and integrating external APIs with Shopify, as well as other servers
Highly experienced in Ruby/Ruby on rails or Node.js or any compatible server-side language
Proficiency with HTML5, CSS3 and Javascript/JQuery
Understanding and usage of relational and non-relational databases (GraphQL for Shopify)
Experience with cloud computing architectures (AWS, Google Cloud or Azure) to operate both development, production servers
Self-motivated, creative and efficient in proposing solutions to complex, time-critical problems
Strong analytical and problem-solving skills with a high attention to detail
Strong communication skills in English (both written and verbal)
Must enjoy working within a collaborative environment and display leadership skills
Experience with Shopify, and/or be able to learn and develop custom Shopify Theme using Shopify’s section theme architecture is a plus
Experience working in retail and with online/ecommerce industry will be a bonus
5-days work week

Job Type: Full-time

Salary: RM6,000.00 - RM8,000.00 per month

Benefits:

Free parking
Health insurance

Schedule:

Monday to Friday

COVID-19 considerations:
Due to the current COVID-19 pandemic & visa/travel restrictions, there will be no business travel between offices. We will continue to review the necessity of telecommuting for this role.

Experience:

web development: 2 years (Required)

Education:

Diploma/Advanced Diploma (Required)

Language:

English (Required)

Work Remotely:

Temporarily due to COVID-19",MYR,8000.0,6000.0,MYR,8000.0,6000.0,"Salary: RM6,000.00 - RM8,000.00 per month",Web Developer,https://malaysia.indeed.com/viewjob?cmp=PPP-Coffee-%2F-Papa-Palheta-Pte-Ltd&t=Web+Developer&jk=69d8fd2561fbd380&vjs=3,2021
Bukit Bintang,,MY,"Job Category

Application Development Engineer(Web/Mobile)

Industry

Logistic

Job Description

Responsible for design, development, maintenance and enhancements of the in-house and customer base mobile applications.
Work closely with Team Leader, UX designers, vendors and offshore development teams to drive the evolution and expansion of the mobile applications in terms of application design, coding, quality control for accommodating operation / end user requirement specification, performance, scalability and user experience.
Provide support to business users for using the systems, bug fixing, minor enhancements and fine tuning for accommodating operation needs and ensuring smooth day to day operation.
Provide complete documentation on technical design, test report, release note, user and configuration manual in compliance with ISO documentation standard.

Requirement

Education Background : Candidate must possess at least a Bachelor’s Degree, Post Graduate Diploma or Professional Degree in Computer Science/Information Technology or equivalent.
Professional Qualification / Training

> Preferably those with Android Certified developers.

Experience :

> Minimum 2 - 5 years of working experience in software development on web base applications. Android development experience and integration with Web API is a must.

Require Skill :

> Programming : Kotlin, Java, Dart
> Framework : Flutter, Dagger
> Data Format : JSON, XML
> Database: SQLite, Realm DB
> Strong verbal and written communication in English.
> Able to communicate in reigional or local languages.
> Strong understanding & analysis of user’s actual pain and requirements.
> Good problem solving skill in fast past environment.
Personal Attributes
> Initiative and Independent
> Intelligent and Enthusiastic
> Strong Analytical & Learning Capability
> Intellectual Capability
> Passionate, proactive, innovative
> Good Product Sense
> Positive, open

Other Language

Mandarin, English

Benefit

Medical Claims
Staff Insurance: Covered
Yearly Spectacle / Dental Allowance:MYR300
Annual Leave: 14 days per annum.",MYR,6000.0,4000.0,MYR,6000.0,4000.0,"RM 4,000 - RM 6,000 a month",Mobile Software Engineer (Java/Kotlin) (KL),https://malaysia.indeed.com/viewjob?jk=89ae3c02fb6eefc2&from=serp&vjs=3,2021
Bukit Bintang,Reeracoen Malaysia,MY,"Job Category

Software Engineer

Industry

Logistic

Job Description

> Participating in design, development, maintenance and enhancements of the in-house systems and customer facing portals.
> Work closely with Team Leader, Tech Lead, UX designers, vendors and offshore development teams to drive the evolution and expansion of the in-house or external systems in terms of software design, coding, quality control for accommodating operation requirement specification, performance and scalability improvements.
> Provide support to business users for using the systems, bug fixing, minor enhancements and fine tuning for accommodating operation needs and ensuring smooth day to day operation.
> Provide complete documentation on technical design, release note, user and configuration manual in compliance with ISO documentation standard.

Requirement

Education Background : Candidate must possess at least a Bachelor’s Degree or Professional Degree in Computer Science/Information Technology or equivalent.
Professional Qualification / Training

> Preferably those with UI / UX training or certified web developer.

Experience :

> Minimum 4-5 years of working experience in software development on web base applications. Angular development experience and integration with Web API is a must.

Require Skill :

> Programming : Angular, JavaScript, TypeScript
> Framework : Angular, Angular Material, Protractor.js, Karma.js
> Data Format : JSON, XML
> Strong verbal and written communication in English.
> Able to communicate in reigional or local languages.
> Strong understanding & analysis of user’s actual pain and requirements.
> Good problem solving skill in fast past environment.
Personal Attributes
> Initiative and Independent
> Intelligent and Enthusiastic
> Strong Analytical & Learning Capability
> Intellectual Capability
> Passionate, proactive, innovative
> Good Product Sense
> Positive, open

Other Language

Mandarin, English

Benefit

Medical Claims
Staff Insurance: Covered
Yearly Spectacle / Dental Allowance:MYR300
Annual Leave: 14 days per annum.",MYR,9000.0,5000.0,MYR,9000.0,5000.0,"RM 5,000 - RM 9,000 a month","Senior Software Engineer (Angular, Typescript, JavaScript, .Net C#) (KL)",https://malaysia.indeed.com/viewjob?jk=322ee1a5e974f47e&from=serp&vjs=3,2021
Outram,CAPITALAND LIMITED,SG,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]

Traineeship Description

CapitaLand is one of Asia’s largest diversified real estate groups. CapitaLand believes in growing its business in a sustainable manner to create long-term value for its investors and improve the economic and social well-being of its communities. The Group’s sustainability efforts have been consistently recognised globally. The Trainee will report to CapitaLand’s Chief Sustainability Officer, and will be part of the team to make an important contribution to CapitaLand’s ambitious elevation of its international best-in-class Environment Social Governance (ESG) performance and leadership position.

Responsibilities

Liaise with internal and external stakeholders to develop and implement various initiatives on the “environment, health and safety” (EHS) pillar of sustainability (Subjects include cutting-edge climate change and carbon advice, low energy transition, water conservation, waste management and climate resilience.)
Assist to monitor and report on emerging global EHS trends and regulation directions to feed into CapitaLand’s strategies, including the product roadmaps, working alongside CapitaLand’s business and product development units to define future improvement plans
Assist to design strategy and action plan to implement the EHS pillar of CapitaLand’s sustainability strategy, maximise opportunities and minimise risks with a view to creating/improving economic value for the business
Assist to drive and engage with CapitaLand’s business units and corporate functions to ensure full implementation and integration of EHS, including internal education, training, disseminating knowledge, best practice and standards
Analyse and provide insight from data, measure performance and complete gap analysis against industry indices and best practice.
Participate in any other Sustainability projects as directed

Requirements

Degree in Sustainability/ Environmental Science/ Environmental Management/ Environmental Engineering or relevant technical disciplines
Applicants with the relevant technical academic qualification without work experience may apply
Passionate in energy and sustainability topics, such as developing greenhouse gas (GHG) strategies and inventories, carbon emissions inventories, water and waste footprints, and other environmental inventories
Entrepreneurial interest in growing a strategic platform within an expanding company
Strong organizational and planning skills, demonstrated flexibility in approach and proactive can-do attitude
Self-motivated, independent and results oriented with an analytical mindset, as well as a team player

The Traineeship with the Company will end on 5 Aug 2021.",MYR,7600.0,7600.0,SGD,2500.0,2500.0,"$2,500 a month","Executive, Sustainability #SGUnitedTraineeships",https://sg.indeed.com/viewjob?jk=8d0c760566d3c1ac&from=serp&vjs=3,2021
Kuala Lumpur,Mission Consultancy Services Malaysia Sdn Bhd,MY,"Mission Consultancy Services Malaysia is looking for an experienced SAS 9.3/9.4 administrator and technicalexpert in installation, configuration, and maintenance of SAS Enterprise BI Server and also provide End User Support for various SAS products (SAS EBI, EM, EDM or ESP) and also liaise with the In Country and Regional SAS support teams.

This position is for one of our clients which is one of the largest Malaysian Commercial Bank and you will be working in Bank’s premises, Kuala Lumpur, Malaysia.

JOB ROLE

The SAS Platform Administrator/Architect will be responsible for providing overall SAS platform Architecture and Administrative support. Primary duties include maintenance, enhancements installation and support quick architecture changes for SAS Products (EBI, EM, ESP, EG). Also includes providing SAS platform security management, SAS application and underlying infrastructure support and ensuring processes are aligned and complaint with internal policies as well as regulatory requirements.

PRIMARY RESPONSIBILITIES

Routine administration, monitoring, maintenance, and tuning of the SAS Enterprise BI server (9.3/9.4) Platform and knowledge in SAS applications (SAS EBI, EM, EDM or ESP)

Hands on experience in supporting for SAS maintenance, installation, upgrades, user support, resolving technical issues, working with SAS technical support team, Internal IT and provided technical support to operation team for automation and deployment of solutions.

Provide leadership and direction with respect to architecture, design, and implementation for the SAS Platform

Design solutions to reduce the operational and management complexity of the platform and to increase reliability and performance

Perform new installations and upgrades as needed and routinely apply hot fixes

Design, implement, and maintain platform security through SAS metadata and Windows OS

Manage automated job scheduling

Perform platform capacity planning

Lead efforts to provide SAS technical and programming support to users

Collaborate with IT and database administrators to support

ongoing operations

QUALIFICATIONS :

5+ years of hands-on experience as a SAS Administrator for a multi-tier SAS Platform in a Linux and Windows environment
Hands-on experience on SAS 9.3, SAS 9.4 GRID Administration having SAS Metadata Server, SAS Application server, SAS Object spawner, SAS Connect server, SAS Olap server, AS Connect server, SAS Content server.
Having good experience in working on Linux environment and Linux commands.
Experience in working on SAS standalone and GRID having multiple node GRID Environment.
Excellent knowledge of SAS Enterprise server platform using SAS Management Console.
Good installation and configuration of SAS Metadata Server, SAS Application Server and Mid-tier server.
Extensive install, configure and support experience in SAS/Access interface to Oracle, MS-SQL Server, Teradata and Hadoop.
Excellent experience in troubleshooting issues related to SAS Enterprise guide, SAS Enterprise miner, SAS DI studio and other SAS components.
Experience in migrations and user migration from old server to new server.
Experience in applying hot fixes on the SAS Components.
Excellent knowledge on SAS license Renewals.
Excellent knowledge in USERS, GROUPS AND LIBRARIES creation.
Good knowledge on client web-based applications like sas studio and sas web report studio.
Excellent support to analytics groups for all the issues related to connecting SAS Servers using SAS Components.
Good hands –on experience in dealing with SAS server restarts.
Good hands on experience in dealing with SAS Webservers hosting various SAS applications
Advanced knowledge of Base SAS, SQL, and the SAS macro language (at the SAS Certified Advanced Programmer level)
Experience with data quality, data management, and ETL
Banking or Financial Services Experience Preferred
BS in Computer Science, Economics, Statistics, Math or related fields

Job Types: Full-time, Contract

Salary: RM7,000.00 - RM10,000.00 per month

Benefits:

Health insurance

Schedule:

Monday to Friday

Experience:

SAS: 5 years (Preferred)

Education:

Bachelor's (Required)

Work Remotely:

No",MYR,10000.0,7000.0,MYR,10000.0,7000.0,"Salary: RM7,000.00 - RM10,000.00 per month",SAS 9.3/9.4 System Network Administrator,https://malaysia.indeed.com/viewjob?cmp=Mission-Consultancy-Services-Malaysia-Sdn-Bhd&t=SAS+System+Network+Administrator&jk=34d57a2685ef856c&sjdu=0UTQdnm6y-bXqeu92umskM7OP5XkwIGZ3A7zdbWiLxiLgxXpWyW4hmV6VSzioDfa7umx-fSUH_aPPi5fZqdU9Xeph8Tgq3qb_VHROcPFAu20OrDjb0nqI4JGnsSYnBXB&adid=360474381&ad=-6NYlbfkN0CXWgHlK5iGIc4-ckNTFL3EJagmU3P6_i9-gFTEAzE6Q4WAO63ycrQywlnBFixQwErGlNNi7jU3dT8PbYLV1h8VjtulVztcn2fzI0LdqaxbqJWLm2lI0QPioYzcNTlODJz8BlFiKklkcQwdhevKLqc2OYfcTraqEx-xGf8HsZYJDIQ00W8dURumS4zo0P4VH34ByEti4Z2sKH1RTo_RiF0qQ3bOCrKQEYiPWcgv9EUayEWL7QsNc3kmblkrcryv9kDr2DaKN5aw00cE1TAnDMsMbrVTFmTUzoeo2LWU8JisgmRSVZb6NF3Q&pub=4a1b367933fd867b19b072952f68dceb&vjs=3,2021
Kuala Lumpur (Preferred),Sapelo Management,MY,"Job Description

We are looking for a driven and enthusiastic Sales and Marketing Executive to help us with our aggressive expansion efforts in Indonesia. SAPELO LIFE SCIENCES is a boutique animal pharmaceutical research firm. We specialise in the discovery and the synthesis of research drugs for universities, research labs and clinics research uses. We are the top Southeast Asia distributor of animal pharmaceuticals specifically targeting the treatment for pets.

Given that for many people, their pets are an important part of their family, there is a large untapped market for animal pharmaceuticals. With the right talent in place, we’re looking to cement our reputation as the top company to provide our furry friends with the medications needed to live a long and happy life.

For this role, we’re looking for someone who will play an integral part of the development and execution of sales and marketing plans for the company. From brand awareness to product promotion, you will also work cross functionally with the sales team to achieve sales goals, complete post sales customer satisfaction surveys, and be the go-to person if our customers have any inquiries about our products.

You should be a competent professional, able to grasp consumer behaviour trends and generate creative ideas to better communicate our product value and service to our customers based in Philippines. The goal is to deliver effective marketing and sales initiatives that will build our brand and product awareness, and grow our sales steadily.

RESPONSIBILITIES

- Conducting market research to find answers about our consumer requirements, habits and trends.

- Brainstorming and developing ideas for creative marketing campaigns

- Assisting in outbound or inbound marketing activities by completing tasks including, but limited to content development, advertising optimisation, events planning.

- Liaise with external resellers, promoters, and distributors to run campaigns and increase sales.

- Collaborate with marketing and other professionals to coordinate brand awareness and marketing efforts.

- Plan and execute initiatives to reach the target audience through social media.

- Analyse marketing data (campaign results, conversion rates, traffic etc.) to drive better results in future marketing efforts.

- Complete individual tasks as assigned on a satisfactory level.

REQUIREMENTS:

* Hiring Filipino national who lives in Malaysia. We are able to offer a work visa for the right candidate.

* Good communications skills both verbal and written in Tagalog and English. Proficiency in Mandarin would be a plus.

* Able to work on a flexible schedule. Be ready to work on tasks 7 days away on rare occasions.

* Understand and execute directions from superiors well. Have independent ideas on improving the company overall operations.

* takes initiative and ownership of assigned duties.

* Social Media marketing strategy expert. Experience building social media pages, groups, and community.

* Previous experience working at a fast paced start-up a plus.

INDUSTRY

Pharmaceutical

Contract length: 12 months

Job Types: Full-time, Contract

Salary: RM4,000.00 - RM6,500.00 per month

Benefits:

Free parking
Health insurance
Professional development

Schedule:

Monday to Friday

COVID-19 considerations:
Social distancing

Experience:

Marketing: 2 years (Preferred)

Location:

Kuala Lumpur (Preferred)

License:

Drivers License (Preferred)

Language:

English (Required)
Tagalog (Required)

Work Remotely:

No",MYR,6500.0,4000.0,MYR,6500.0,4000.0,"Salary: RM4,000.00 - RM6,500.00 per month","Marketing and Sales Executive, Philippines",https://malaysia.indeed.com/viewjob?cmp=Sapelo-Management&t=Marketing+Sales+Executive&jk=ad79a6d7aa77097b&sjdu=0UTQdnm6y-bXqeu92umskMQKXFIsUkZVt48u4OZFITZYt-KxeHG3mCGUpR5u5QYxt6l7sP1LZZu85RFNa1lvJEmZraGn17TBdMLBmHuvqa8DiyGZmznsIBB3LM0MIvRx&adid=362601529&ad=-6NYlbfkN0BLm_blkyqRtaueCdo596QX_oWtimtvwKlhkeVtzS9csaox5yEUHHRdOIl0sMKbPLjRG5djNh47VpLOQfLIBz-L1VXla4LmZQ1vzRQia6YaFLHUlg-EnCoASlc5_q9Xp11LzBSlwbokkc9EHo0i1T8VptrgSDF6MNyHsw_xuchCegzFC3n0YJlogDAroeiaz9WskVekHxb2R57yvv-hFe86Rq5wX_OnUDGwys0AvX9IXzlfBDIrWINbwWDT4z7e7RywNEbZq3aR-HSYW9uzg7gkHJ9kEqTBmDlg9FvstrvGRX0XK7n-5hv0&pub=4a1b367933fd867b19b072952f68dceb&vjs=3,2021
Singapore,Golden Bridge Drive SG,SG,"Golden Bridge Drive is an on-line game development company based in Singapore and Taiwan. We are developing an online eco-system (game integration, account management, merchant platform, payment platform, risk control platform, big data analysis platform, cloud service platform and etc.) and providing technology services and solutions to gaming business operators all around the world. The company was founded in 2012 and has been in fast growing pace ever since. The business has been a great success thanks to the strong demands, and we are currently growing the team.

About the role:

As our Data Architect, you are responsible to design and implement effective database solutions and models to store and retrieve company data.

Roles and Responsibilities:

Examine and identify database structural necessities by evaluating client operations, applications, and programming.
Assess database implementation procedures to ensure they comply with internal and external regulations.
Install and organize information systems to guarantee company functionality.
Prepare accurate database design and architecture reports for management and executive teams.
Oversee the migration of data from legacy systems to new solutions.
Monitor the system performance by performing regular tests, troubleshooting, and integrating new features.
Recommend solutions to improve new and existing database systems.
Educate staff members through training and individual support.
Offer support by responding to system problems in a timely manner.

Qualifications:

Bachelor’s degree in computer science, engineering, business, or relevant field of study.
Experience with centralized reporting platform built on top of Lambda pattern, Data warehouse, Data Lake.
Strong knowledge of database structure systems and data mining.
Excellent organizational and analytical abilities & outstanding problem solver.
Experience with API design experience.
Proficiency in Java and Python languages is preferable.
Strong Cloud-architecture experience, specially AWS.
Possess on-premise system architecture experience.
Strong understanding of containerizations (Docker, Kubernetes).
Strong NoSQL and SQL knowledge.
Good written and verbal communication skills in English.

Thank you for your interest to join Golden Bridge Drive, Due to the large number of applicants, only shortlisted candidates will be notified.

Minimum of 5 year(s) experience needed for this position",MYR,36480.0,15200.0,SGD,12000.0,5000.0,"$5,000 - $12,000 a month",Data Architect,https://sg.indeed.com/viewjob?jk=8801286c4c86fb11&from=serp&vjs=3,2021
Bedok,UPS ASIA GROUP PTE. LTD.,SG,"Are you looking for an exciting opportunity to move your career path forward?

UPS is seeking a passionate, results-driven Manager to join our winning team in order to accelerate our International Sustainability Programme. Focused on Asia but also supporting work elsewhere. You will drive innovation and stakeholder engagement programmes in order to position UPS as the leading provider of sustainable logistics.

Position Summary:

UPS's Sustainability team drives the development and execution of the organisation's environmental and social sustainability strategy. We seek a Manager to join the team in support of this work. Reporting to the Vice President of International Sustainability based in London but working closely with the Vice President of Public Affairs for APAC in Singapore and the entire APAC management team. The manager will develop initiatives to position UPS as the leading provider of sustainable logistics solutions in APAC, as well as supporting the sustainability strategy elsewhere in International. This will include developing and implementing innovation and stakeholder engagement programmes by working cross functionally within UPS and also with external partners. This is a full-time position based in our APAC Region Office in Singapore.

Essential Duties and Responsibilities:

Engage with APAC management team to develop APAC sustainability priorities for 2021 and beyond.
Work internally and cross-functionally in APAC to develop buy-in to the priorities.
Develop environmental and social innovation programmes in APAC to execute to the priorities, including working with Automotive and the Advanced Technology Group on new technology last mile solutions.
Develop stakeholder engagement programmes in APAC to execute to the priorities, including working with customers to develop partnerships and with employees to inspire them in our sustainability journey.
Provide APAC input into the annual Corporate Sustainability Report.
Represent the UPS brand by speaking at conferences and engaging in interviews in conjunction with Communications.
Support and provide cover for sustainability work elsewhere in International as needed.

Requirements:

Bachelor’s Degree in Engineering or equivalent discipline is preferred.
Minimum 5 years of relevant working experience performing in a similar capacity.
Preferably from Transportation and Logistics industry. Open to any industry provided with Business experience.
A passion for sustainable development, both social and environmental, coupled with an understanding of the role of business in providing solutions.
Excellent networking and influence skills.
Very strong written and oral communications skills.
Highly numerate, comfortable handling data.
A solid grasp of the science of greenhouse gas and air quality emissions and an aptitude for the engineering and technology solutions required.
Willingness to travel, typically for one week but for up to 2 weeks, and to work occasional anti-social hours.
Fluent in English (verbal, written, presentation); Fluent in Mandarin highly preferred.",MYR,52315.36,30181.12,SGD,17209.0,9928.0,"$9,928 - $17,209 a month",International Sustainability Manager (based in Region Office),https://sg.indeed.com/viewjob?jk=155f0d27a8a943ae&from=serp&vjs=3,2021
Choa Chu Kang,IRTISH CONSULTING PTE. LTD.,SG,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]

1) Develop data model that are meaningful and impactful on a critical market data application.

2) Interpret data and analyses data with SQL, R, Octave, Python.

3) Build up analytic dashboard with QlikSense, Power BI, R Shinny.

1) Strong hands-on experience in Python, R, or Octave

2) Good knowledge in mathematic modelling, statistics, probabilities.

3) Understanding on Machine Learning technics, Neural Network, Linear regression, sentiment analysis, Clustering, anomaly detection, NLP, chatbot.

4) Experience in UI presentation, QlikSense, Power BI, or R Shiny.

5) Strong knowledge in SQL (Oracle, MySQL, MariaDB)

6) Familiar with Linux operation system

A Bachelor’s degree in Data Scientist or Computer Science (or equivalent experience)

5 – 10 years of data analytics exposure

Have experience in applying machine learning models, Regressions, Classification of Models

Able to perform unix / linux scripting.

Writing of documents that clearly explain how algorithms should be implemented, verified and validated.",MYR,24320.0,21280.0,SGD,8000.0,7000.0,"$7,000 - $8,000 a month",Senior Data scientist,https://sg.indeed.com/viewjob?jk=fdd75c5c738e07a8&from=serp&vjs=3,2021
Outram,PEOPLESCOPE (ASIA) PTE. LTD.,SG,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]

Responsibilities:

Develop data model that are meaningful and impactful on a critical market data application.
Interpret data and analyses data with SQL, R, Octave, Python.
Build up analytic dashboard with QlikSense, Power BI, R Shinny.

Prerequisites :

A Bachelor’s degree in Data Scientist or Computer Science (or equivalent experience)
5 – 10 years of data analytics exposure
Have experience in applying machine learning models, Regressions, Classification of Models
Able to perform unix / linux scripting.
Writing of documents that clearly explain how algorithms should be implemented, verified and validated.
Strong hands-on experience in Python, R, or Octave
Good knowledge in mathematic modelling, statistics, probabilities.
Understanding on Machine Learning technics, Neural Network, Linear regression, sentiment analysis, Clustering, anomaly detection, NLP, chatbot.
Experience in UI presentation, QlikSense, Power BI, or R Shiny.
Strong knowledge in SQL (Oracle, MySQL, MariaDB)
Familiar with Linux operation system",MYR,24320.0,21280.0,SGD,8000.0,7000.0,"$7,000 - $8,000 a month",Data Scientist,https://sg.indeed.com/viewjob?jk=cbe54cd719c6f3d9&from=serp&vjs=3,2021
Singapore,ScienTec Personnel,SG,"Working opportunity in Government sector!
Basic up to $8,500 + AWS
12 months contract renewable (high chance conversion to perm!)
#fasthire

Candidates with Business Analyst experience in Agile and Cloud are welcome to apply!

Working location: Central

Working hours: MON-FRI office hours

Responsibilities:

elicit, scope and manage the Agency’s business requirements
develop the business case and Tender Specifications
evaluate and recommend ICT solutions that best address the needs
prioritise product backlog through rigorous information gathering and analysis with stakeholders, and contribute to the development of the Functional/ Design specifications
review testing and data conversion documents to verify that specifications are met
work with developers to understand and troubleshoot technical problems, as needed (Operations & Maintenance phase)

Requirements:

Singapoprean only
Degree or Diploma in Computer Science, Information Systems, Information/Infocomm Technology, Computer or Electronics Engineering or related discipline
Participated in full software or product development cycles, preferably using Agile Methodology with past development experience
Min 3 years experience in IT business analysis, application solutioning and design and testing
Experience in one of the followings: Cloud, Web/Mobile app, API, CRM, Data Analytics, Tableau, Design Thinking

Interested please send your updated resume to Vivian:
[Click Here to Email Your Resume]

R2090138 liew chien hui (vivian)
11C5781 ScienTec Consulting

Diploma, Bachelor's / Honours",MYR,24320.0,18240.0,SGD,8000.0,6000.0,"$6,000 - $8,000 a month",Agile Business Analyst,https://sg.indeed.com/viewjob?jk=646211ee873b78cd&from=serp&vjs=3,2021
Outram,HTC SOFTWARE SINGAPORE PTE LTD,SG,"[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]

Job Duties & responsibilities

1) Develop data model that are meaningful and impactful on a critical market data application.

2) Interpret data and analyses data with SQL, R, Octave, Python.

3) Build up analytic dashboard with QlikSense, Power BI, R Shinny.

Required Experience

Must-have:

1) Strong hands-on experience in Python, R, or Octave

2) Good knowledge in mathematic modelling, statistics, probabilities.

3) Understanding on Machine Learning technics, Neural Network, Linear regression, sentiment analysis, Clustering, anomaly detection, NLP, chatbot.

4) Experience in UI presentation, QlikSense, Power BI, or R Shiny.

5) Strong knowledge in SQL (Oracle, MySQL, MariaDB)

6) Familiar with Linux operation system

Professional Qualification

A Bachelor’s degree in Data Scientist or Computer Science (or equivalent experience)

5 – 10 years of data analytics exposure

Have experience in applying machine learning models, Regressions, Classification of Models

Able to perform unix / linux scripting.

Writing of documents that clearly explain how algorithms should be implemented, verified and validated.",MYR,28880.0,21280.0,SGD,9500.0,7000.0,"$7,000 - $9,500 a month",Senior Data Scientist,https://sg.indeed.com/viewjob?jk=01d59e12d0be9a19&from=serp&vjs=3,2021
Bangsar,,MY,"Urgent Requirement for Web Developer for 3 Positions.
With Knowledge with Angular Preferable. (Salary Range : RM6500 – RM7000)

Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent. • Required language(s): English • At least 3 Year(s) of working experience in the related field is required for this position. • Required Skill(s): • Programming skills: .NET C#, Angular 9/10, MS SQL Server, • Preferably Senior Executive specialized in IT/Computer - Software or equivalent.

Roles and Responsibilities • Develop web application in .NET Framework and C#, MS SQL Server. • Development must be in regular web application Angular 9 /10. • The web application must be able to use in web and mobile. • Maintain security and data privacy. • Create scalable and high-performance web application. • Managing and deploying the web service either on premise or cloud. • Test prototypes and oversee handover to operational teams. • Propose best practices/standards. • Strong communication and ability to work as a team player and individual contributor. • Ability to analyses an issue to the root cause • Must have excellent debugging skills • Must be proactive • Adaptive to the aggressive timeline’s delivery mode

Requirements:
3 to 5 years working experience • Proficiency in .Net programming languages, databases, web technologies, Web User Interface Design (UI), Security Principles, Object-Oriented Design, Web Services (REST/SOAP) & API's.

Programming skills:.NET C#, Angular 9 /10

Web technologies: ASP.NET, Angular, jQuery, JavaScript, HTML, CSS.
Databases: MSSQL • Web Service: XML, REST API, WEB API.

Working knowledge in Azure DevOps.

A solid understanding of how web applications work including security, session management, and best development practices.
Experience with using DevOps tools and Git source control.
Aggressive problem diagnosis and creative problem-solving skills
Analytical & has strong analysis skills and ability to quickly learn into new concepts and systems.
Genuinely interested in business problems and focused on using technology to drive business value.
Ability to work and thrive in a fast-paced environment and earn rapidly.
Be able to manage ambiguity and conduct rapid prototyping to mature requirements.
Flexibility/adaptability/managing multiple priorities.
Work in an agile environment and often on multiple initiatives in parallel.
Demonstrated ability to work across cross functional teams to deliver large, complex IT solutions for engineering and non-engineering solutions.
Ability to work with both technical and non-technical individuals.
A proven track record of being detail-oriented with a demonstrated ability to selfmotivate and follow through on projects.
Self-motivated and able to work autonomously.",MYR,7000.0,6500.0,MYR,7000.0,6500.0,RM6500 – RM7000),Web Developer C# .Net with Angular 9,https://malaysia.indeed.com/viewjob?jk=b30d4e1c81d3bc62&from=serp&vjs=3,2021
